,Account_Name,Opportunity_Name,Total_Amount,diferencia_en_dias,Quote_Expiry_DOY,Planned_Delivery_End_DOY,Target
8078,810,4242,7980.0,76,181.0,191.0,1
8079,810,4243,82170.0,76,181.0,212.0,1
8080,301,9014,376067.25,60,244.0,274.0,0
8081,365,4943,21500.0,110,206.0,243.0,0
8082,534,4735,5515385.0,160,,90.0,0
8083,1426,5750,3941177.0,122,,90.0,0
8084,540,340,182700.0,40,,365.0,0
8085,1284,5636,11479173.75,167,236.0,306.0,1
8086,547,7916,29400.0,3,180.0,180.0,1
8087,895,4368,1020800.0,1,243.0,185.0,1
8088,88,5316,23594400.0,172,,181.0,0
8089,1596,6480,738045.0,93,188.0,209.0,1
8090,1596,6481,88565.4,148,188.0,349.0,1
8091,91,7036,331875.0,100,193.0,276.0,1
8092,1522,6140,419547.0,9,,271.0,0
8093,1522,6141,750386.5,9,,271.0,0
8094,599,1126,125852.5,85,,285.0,1
8095,334,5274,1487193.0,64,,304.0,1
8096,764,4158,210210.0,24,,243.0,0
8097,1285,5974,5173591.5,98,,285.0,1
8098,333,9590,33601121.4,112,,88.0,0
8099,333,9589,20160016.8,160,,88.0,0
8100,1494,2062,230280.0,15,186.0,212.0,1
8101,903,4153,279812.5,10,208.0,208.0,1
8102,1364,5279,38475.0,6,194.0,180.0,1
8103,1062,4403,142706.25,83,197.0,260.0,1
8104,458,3572,772740.0,29,198.0,208.0,0
8105,990,4026,64960.0,1,179.0,159.0,1
8106,551,8815,206078.13,92,179.0,,1
8107,576,384,255855.6,79,187.0,273.0,1
8108,633,1057,7354116.0,112,212.0,31.0,0
8109,741,338,1650057.75,183,196.0,304.0,0
8110,545,4275,20088.19,1,,183.0,1
8111,589,388,81968.25,1,,180.0,1
8112,859,8165,24351.25,1,180.0,222.0,1
8113,62,6760,59737.5,1,212.0,187.0,1
8114,1220,727,70687.5,2,194.0,201.0,1
8115,394,8284,5250.0,0,208.0,180.0,1
8116,1405,5683,3290.0,0,,185.0,1
8117,1102,4233,11739.0,0,181.0,196.0,1
8118,1402,3269,121695.0,85,243.0,271.0,0
8119,1560,4202,56398.95,70,181.0,196.0,1
8120,1615,392,2722500.0,54,118.0,81.0,0
8121,1582,5327,12880.0,0,212.0,180.0,1
8122,313,9323,165495.0,88,243.0,227.0,0
8123,313,9319,107085.0,88,243.0,227.0,0
8124,313,9320,240941.25,88,243.0,273.0,0
8125,585,9465,1678460.0,27,190.0,207.0,0
8126,383,9138,553162.5,90,187.0,201.0,1
8127,1420,8832,160176.0,38,194.0,243.0,0
8128,393,7741,15950.0,12,187.0,187.0,1
8129,990,4028,339525.0,75,195.0,269.0,1
8130,990,4047,212400.0,157,195.0,334.0,0
8131,1280,4909,69020.0,5,187.0,187.0,1
8132,1218,4940,9875520.0,19,,244.0,1
8133,981,3841,3191305.0,49,,365.0,0
8134,981,3844,290507.5,33,,271.0,0
8135,981,3843,290507.5,101,,271.0,0
8136,1216,507,252422.5,154,212.0,344.0,1
8137,673,9304,354892.5,136,310.0,334.0,0
8138,673,6423,397136.25,168,271.0,334.0,0
8139,313,9324,107085.0,87,243.0,227.0,0
8140,313,9318,60843.75,87,243.0,227.0,0
8141,313,9321,111952.5,87,243.0,227.0,0
8142,1600,6503,74118.75,0,,187.0,1
8143,279,4132,695093.75,90,187.0,283.0,1
8144,42,9297,2199404.5,88,205.0,334.0,0
8145,1451,5813,179200.0,27,212.0,212.0,0
8146,888,5478,24544893.66,180,,165.0,1
8147,431,7134,629748.0,21,,229.0,1
8148,1336,5410,475490.4,53,,271.0,1
8149,1368,8658,28014000.0,0,,225.0,1
8150,1368,8657,9338000.0,0,,225.0,1
8151,985,3863,403788.0,170,,304.0,1
8152,69,6878,440800.0,50,,271.0,0
8153,1126,4610,71600.0,39,187.0,198.0,0
8154,1368,7555,7660800.0,29,,271.0,1
8155,639,6564,837837.0,25,212.0,243.0,0
8156,702,1226,891891.0,144,15.0,31.0,0
8157,787,4250,80850.0,1,191.0,196.0,1
8158,603,986,68138.75,0,187.0,187.0,1
8159,986,2344,791927.5,119,,355.0,0
8160,990,4027,132160.0,0,187.0,198.0,1
8161,562,9141,241680.0,23,197.0,271.0,0
8162,990,4020,176175.0,43,201.0,243.0,0
8163,62,6773,116493.75,133,334.0,338.0,1
8164,715,3596,147862.5,81,,271.0,0
8165,608,8238,91772.5,78,208.0,250.0,1
8166,360,8367,265310.5,14,242.0,242.0,1
8167,360,8368,71662.5,0,,213.0,1
8168,859,8166,50880.0,6,212.0,193.0,1
8169,636,4252,147000.0,176,212.0,365.0,0
8170,11,714,11550000.0,99,212.0,90.0,0
8171,761,3344,37800.0,20,212.0,204.0,1
8172,1439,3882,3202080.0,59,,239.0,0
8173,391,6407,249275.0,62,247.0,243.0,0
8174,26,2498,15751050.0,59,242.0,49.0,0
8175,391,5798,975528.13,48,232.0,271.0,0
8176,663,7608,53440.75,171,324.0,306.0,1
8177,663,7610,139725.0,171,334.0,341.0,1
8178,987,3884,67812.5,1,212.0,194.0,1
8179,1193,2081,60928.75,72,61.0,263.0,1
8180,3,3339,78490.5,16,201.0,243.0,1
8181,394,8287,71979.6,14,212.0,271.0,1
8182,856,1780,117450.0,79,229.0,299.0,0
8183,856,1772,74250.0,79,212.0,264.0,0
8184,69,6809,107.8,0,,201.0,1
8185,985,3854,159600.0,42,,271.0,0
8186,1336,5384,141645.0,42,,271.0,0
8187,1579,2384,143550.0,14,,299.0,0
8188,187,3384,31387.5,27,208.0,194.0,0
8189,1287,7321,385410.0,43,232.0,229.0,0
8190,488,6538,358087.5,117,304.0,334.0,0
8191,58,6739,219240.0,5,187.0,222.0,0
8192,1494,5321,157106.25,170,278.0,299.0,0
8193,1494,7165,215460.0,170,200.0,306.0,0
8194,982,8926,198937.5,0,194.0,212.0,1
8195,277,8893,91893.75,4,194.0,243.0,0
8196,582,1054,241590.0,58,,362.0,0
8197,781,1580,64680.0,3,212.0,194.0,1
8198,781,1582,64552.5,12,212.0,194.0,1
8199,1600,9190,785400.0,41,,229.0,0
8200,1169,4627,74676.0,110,,32.0,0
8201,1169,4314,54512.5,110,,335.0,0
8202,1381,5604,17112.5,32,,271.0,1
8203,162,4336,47520000.0,89,,267.0,0
8204,1096,8915,167580.0,0,191.0,212.0,1
8205,1397,5667,33637.5,3,212.0,222.0,1
8206,1547,6199,13999948.2,17,,365.0,0
8207,982,8920,119475.0,0,194.0,212.0,1
8208,285,8364,5133.54,3,212.0,225.0,1
8209,1220,7414,70687.5,5,194.0,212.0,1
8210,1325,3733,111474.0,5,,211.0,1
8211,442,2837,651061.13,36,,283.0,0
8212,1119,4591,118374.0,98,,273.0,0
8213,438,457,348572.0,37,,261.0,0
8214,333,9591,56840183.39999999,99,,179.0,0
8215,305,6025,386179.2,45,243.0,243.0,1
8216,1286,2968,37432.5,16,212.0,225.0,1
8217,934,2441,18112.5,2,212.0,227.0,1
8218,381,13,47817.0,18,212.0,227.0,0
8219,862,1841,73318.75,1,,200.0,1
8220,428,5883,29400.0,94,273.0,292.0,1
8221,1472,5885,99571.88,126,303.0,302.0,0
8222,279,4755,182494.38,120,303.0,341.0,1
8223,675,1198,141187.2,31,212.0,222.0,1
8224,1405,5707,122082.0,0,,194.0,1
8225,1405,5684,3290.0,0,,194.0,1
8226,386,4246,8628.75,58,212.0,212.0,1
8227,69,6840,43629.6,62,,270.0,1
8228,1270,4818,71775.0,0,,201.0,1
8229,48,6697,75225.0,0,193.0,201.0,1
8230,859,8167,51840.0,77,180.0,288.0,1
8231,162,3365,51740640.0,16,,263.0,1
8232,1368,5553,180960000.0,137,222.0,354.0,0
8233,551,8820,225583.75,78,194.0,222.0,1
8234,619,8411,19491.37,3,,296.0,1
8235,1264,5988,709143.19,43,,304.0,1
8236,193,7471,8655920.0,142,,348.0,1
8237,1264,4849,727928.44,43,,274.0,1
8238,971,3147,106260.0,0,,198.0,1
8239,1220,5028,74118.75,36,192.0,242.0,1
8240,1600,9191,81200.0,41,205.0,271.0,0
8241,1289,348,219312.5,37,227.0,257.0,0
8242,365,3634,9906.25,99,,334.0,0
8243,513,3513,61220.25,1,,260.0,1
8244,545,2627,10128.78,5,,197.0,1
8245,1100,4515,92176.0,70,,365.0,0
8246,582,1053,8544132.0,99,,88.0,0
8247,876,9182,69020.0,76,194.0,199.0,1
8248,1240,5092,60750.0,14,208.0,218.0,1
8249,596,6113,144073.6,1,201.0,208.0,1
8250,1220,4821,60843.75,35,124.0,257.0,1
8251,1368,8659,18676000.0,1,,246.0,1
8252,1368,8670,18676000.0,1,,246.0,1
8253,1023,4067,75060.75,12,212.0,243.0,1
8254,990,4013,170240.0,34,208.0,264.0,0
8255,1220,9145,71906.25,35,194.0,201.0,1
8256,241,8803,74118.75,82,193.0,234.0,0
8257,241,8802,66303.75,82,193.0,206.0,1
8258,1295,2164,167781.25,14,207.0,222.0,0
8259,1295,2165,77756.25,14,207.0,243.0,0
8260,1295,2162,107730.0,14,207.0,260.0,0
8261,98,7107,107490.63,102,304.0,334.0,0
8262,394,8285,5460.0,1,212.0,201.0,1
8263,985,3839,98560.0,124,,334.0,0
8264,623,30,1450507.5,43,206.0,88.0,0
8265,987,3942,70687.5,11,243.0,215.0,0
8266,1478,5899,35685.0,3,220.0,243.0,1
8267,1600,9213,115603.13,39,206.0,271.0,0
8268,1301,5227,2405975.0,18,194.0,241.0,1
8269,241,4406,56718.75,66,236.0,267.0,1
8270,1268,3230,167475.0,11,243.0,236.0,0
8271,287,2609,21553.0,4,,207.0,1
8272,285,8381,10648.5,12,,267.0,1
8273,285,8365,95091.0,2,212.0,220.0,1
8274,1429,5542,44203.5,53,,274.0,0
8275,1429,5543,1195425.0,53,,288.0,0
8276,1325,378,112000.0,5,200.0,236.0,1
8277,990,4023,58725.0,2,197.0,199.0,1
8278,990,4024,141506.25,2,197.0,228.0,1
8279,990,4025,148770.0,32,209.0,271.0,0
8280,1119,4596,549433.5,25,274.0,335.0,0
8281,386,4244,5752.5,52,212.0,227.0,1
8282,1555,80,2128.0,0,212.0,208.0,1
8283,1183,3177,18870.0,86,212.0,227.0,0
8284,701,4249,15165.0,2,212.0,227.0,1
8285,745,1431,69854.4,23,,299.0,1
8286,1295,2163,98752.5,10,207.0,250.0,0
8287,575,925,70800.0,15,212.0,228.0,0
8288,982,2115,137025.0,0,205.0,211.0,1
8289,551,2068,323296.88,72,201.0,243.0,1
8290,394,8286,52075.0,0,212.0,212.0,1
8291,506,8320,7280.01,0,212.0,204.0,1
8292,722,1297,2855358.0,79,209.0,290.0,1
8293,1589,6377,2219889.0,108,,91.0,0
8294,1193,2087,70687.5,15,232.0,256.0,1
8295,1126,4612,156450.0,24,201.0,205.0,0
8296,187,3381,72427.5,66,212.0,243.0,0
8297,1600,9134,69300.0,30,201.0,212.0,1
8298,299,1756,542540.0,141,212.0,365.0,0
8299,1233,5364,444860.0,153,,28.0,0
8300,728,7524,15925.0,1,200.0,201.0,1
8301,1405,4146,53856.0,6,,208.0,1
8302,582,2818,38350897.86,93,,90.0,0
8303,1223,5048,297148.5,49,212.0,243.0,1
8304,965,4113,63937.5,54,227.0,365.0,0
8305,965,4115,75225.0,54,227.0,365.0,0
8306,965,4114,70537.5,54,227.0,365.0,0
8307,575,928,161280.0,54,243.0,334.0,0
8308,241,4405,105462.5,64,208.0,257.0,0
8309,394,8288,36015.0,0,212.0,208.0,1
8310,149,4936,75145.0,21,,243.0,0
8311,648,1102,13275.0,0,212.0,206.0,1
8312,162,682,26720.0,0,,206.0,1
8313,983,5808,319200.0,104,267.0,330.0,0
8314,80,6971,158193.75,90,243.0,236.0,0
8315,623,9505,2470.63,43,207.0,214.0,0
8316,62,6758,76500.0,5,243.0,208.0,0
8317,663,1153,60138.75,155,212.0,208.0,1
8318,513,3512,145986.75,1,209.0,260.0,1
8319,178,7461,779688.0,7,216.0,218.0,1
8320,1338,8627,83160.0,34,,200.0,1
8321,1396,5663,2094750.0,88,,60.0,0
8322,764,4159,96772.5,40,237.0,243.0,1
8323,764,4157,1085000.0,85,,96.0,0
8324,1338,5432,171045.6,148,,17.0,1
8325,274,7665,124131.0,13,,274.0,0
8326,985,3838,88935.0,123,,365.0,1
8327,603,1213,96250.0,62,214.0,271.0,1
8328,407,2310,565500.0,154,,362.0,0
8329,488,6540,56700.0,4,227.0,222.0,1
8330,1268,3218,279930.0,133,310.0,325.0,0
8331,1426,2791,362001.0,62,,285.0,1
8332,1590,6387,189000.0,18,215.0,229.0,1
8333,338,1225,121275.0,1,232.0,236.0,1
8334,1160,4749,10500087.5,84,,1.0,0
8335,214,8439,2392500.0,1,205.0,246.0,1
8336,1376,5588,528528.0,70,278.0,303.0,0
8337,69,6829,138.4,3,,222.0,1
8338,897,3631,29837.5,4,227.0,215.0,1
8339,420,427,2819836.8,67,243.0,273.0,0
8340,1253,5111,210630.0,8,212.0,243.0,1
8341,279,40,58000.0,3,220.0,271.0,1
8342,1405,5708,121599.05,0,,201.0,1
8343,1405,9614,4780.0,136,,344.0,1
8344,1285,1242,14468454.0,84,,181.0,0
8345,971,8447,2106125.0,44,,278.0,0
8346,971,8449,2106125.0,44,,285.0,0
8347,971,8450,2106125.0,44,,278.0,0
8348,971,8451,2102755.2,44,,285.0,0
8349,971,8452,2102755.2,44,,292.0,0
8350,971,8453,2102755.2,44,,297.0,0
8351,1245,2775,2913556.05,114,344.0,30.0,0
8352,1490,5970,73950.0,72,243.0,365.0,0
8353,1490,5971,76331.25,72,243.0,365.0,0
8354,1490,5969,75881.25,72,243.0,365.0,0
8355,1062,4407,69300.0,0,206.0,211.0,1
8356,1490,5968,143034.38,72,212.0,243.0,0
8357,62,6754,76500.0,0,243.0,215.0,1
8358,1600,9189,234850.0,127,205.0,306.0,0
8359,1600,9262,221913.75,127,205.0,334.0,0
8360,987,3941,70687.5,0,243.0,215.0,1
8361,184,81,5900.0,0,219.0,243.0,1
8362,1276,8020,7245.0,6,239.0,218.0,1
8363,1276,2568,165651.75,139,239.0,84.0,1
8364,294,84,14298.75,47,212.0,249.0,1
8365,1339,2191,131274.0,64,212.0,243.0,0
8366,603,4781,74753.75,23,215.0,222.0,1
8367,1128,2911,47257.5,7,271.0,271.0,0
8368,29,3012,640140.0,106,304.0,90.0,1
8369,297,3212,983903.4,20,243.0,365.0,0
8370,1355,9522,24092.63,125,365.0,365.0,1
8371,1355,3123,430837.0,132,,90.0,0
8372,1231,27,91273.0,2,,215.0,1
8373,582,3282,48457.5,0,,271.0,1
8374,396,3482,17779088.25,132,273.0,88.0,0
8375,547,7917,27720.0,5,227.0,220.0,0
8376,992,1074,50939504.76000001,82,229.0,181.0,0
8377,1512,1099,42630.0,128,320.0,327.0,0
8378,486,2410,12402135.9,64,273.0,334.0,0
8379,1183,4251,18870.0,0,212.0,243.0,1
8380,1240,5093,60750.0,76,222.0,256.0,0
8381,224,8769,167781.25,0,207.0,222.0,1
8382,224,8768,98752.5,0,207.0,250.0,1
8383,224,8770,77756.25,0,207.0,243.0,1
8384,628,3538,13195.0,4,,214.0,1
8385,971,8454,130410.0,0,,215.0,1
8386,285,4495,10080.0,1,212.0,218.0,1
8387,971,8455,232845.0,0,,212.0,1
8388,1514,6092,130244.4,108,304.0,304.0,0
8389,1126,4611,142800.0,14,222.0,215.0,0
8390,958,3758,142296.0,94,258.0,304.0,1
8391,971,8456,165442.5,3,,212.0,1
8392,1586,2751,338297.4,26,,273.0,0
8393,1176,5530,58265.0,97,358.0,304.0,0
8394,386,82,11505.0,38,227.0,233.0,1
8395,837,83,12780.0,0,212.0,227.0,1
8396,450,3496,23575.0,1,212.0,219.0,1
8397,956,6119,309249.0,61,227.0,291.0,0
8398,954,6120,1328505.3,120,295.0,312.0,0
8399,990,3866,90480.0,0,214.0,240.0,1
8400,990,4045,68512.5,38,,276.0,0
8401,1278,2510,300900.0,53,243.0,264.0,0
8402,1457,2676,326706.3,51,,365.0,0
8403,545,5299,23030.0,2,,215.0,1
8404,285,7736,9726.5,0,243.0,232.0,1
8405,678,4247,34830.0,37,217.0,243.0,1
8406,488,4867,226575.0,36,250.0,243.0,0
8407,436,8818,368160.0,3,215.0,236.0,1
8408,623,7169,66422.4,114,222.0,334.0,0
8409,62,6755,110880.0,105,334.0,341.0,1
8410,62,6753,65268.75,108,365.0,327.0,1
8411,53,6726,15754200.0,70,273.0,349.0,0
8412,1284,5649,7491562.5,10,222.0,271.0,0
8413,1420,8833,1231200.0,52,243.0,264.0,0
8414,1420,8835,294000.0,72,278.0,304.0,0
8415,608,8235,14101.5,64,304.0,330.0,1
8416,1070,4442,49894.5,99,,351.0,0
8417,774,2705,794512.0,76,,334.0,0
8418,377,8797,13110.0,0,,246.0,1
8419,986,3967,475050.0,103,,349.0,0
8420,1240,5094,50625.0,78,264.0,304.0,1
8421,48,6698,209081.25,124,264.0,338.0,0
8422,859,8168,236600.0,33,304.0,247.0,1
8423,1278,2511,66080.0,51,229.0,243.0,0
8424,450,3635,305100.0,2,215.0,220.0,1
8425,1443,2304,74856.25,124,,327.0,0
8426,608,8239,152538.75,135,243.0,281.0,1
8427,859,1400,19053.0,70,334.0,278.0,0
8428,859,1806,9356560.0,124,365.0,31.0,0
8429,859,5446,6953040.0,140,304.0,46.0,0
8430,859,5445,35704.8,70,304.0,288.0,0
8431,1495,1606,9744000.0,141,,273.0,0
8432,1495,5832,22828800.0,141,,181.0,0
8433,982,3837,145893.75,0,215.0,229.0,1
8434,956,9291,473917.5,95,302.0,319.0,0
8435,176,7433,346623.0,20,,260.0,1
8436,1336,5409,291060.0,131,,355.0,0
8437,985,3862,384199.2,119,,355.0,0
8438,830,3441,48227.0,22,,271.0,0
8439,409,3357,110650.0,41,273.0,365.0,0
8440,859,8169,74095.0,0,180.0,256.0,1
8441,450,3204,5109375.0,0,215.0,243.0,1
8442,1153,4709,12648.0,35,232.0,243.0,0
8443,859,8170,327500.0,12,304.0,235.0,1
8444,810,7605,12652.2,0,166.0,243.0,1
8445,1555,7602,7448.0,5,181.0,243.0,1
8446,62,6769,100313.65,88,303.0,309.0,1
8447,732,2371,1953315.0,26,235.0,316.0,0
8448,745,1430,133887.6,135,,365.0,0
8449,1325,885,1851.3,1,219.0,233.0,1
8450,485,9292,336656.25,108,274.0,291.0,0
8451,1119,4579,121520.0,70,243.0,273.0,0
8452,692,1215,133293.6,109,334.0,350.0,0
8453,461,1129,187460.0,116,320.0,344.0,1
8454,1220,9232,368160.0,26,229.0,244.0,0
8455,62,6775,305335.5,116,334.0,325.0,0
8456,693,3784,2450857.5,46,222.0,271.0,0
8457,1268,3228,107250.0,44,243.0,285.0,1
8458,1268,3215,94875.0,134,365.0,362.0,1
8459,1381,3523,18400.8,77,,365.0,0
8460,1008,3712,18900.0,6,,271.0,1
8461,413,8971,313596.8,0,273.0,243.0,1
8462,386,9635,2876.25,0,191.0,250.0,1
8463,1543,6190,69600.0,62,273.0,243.0,0
8464,1407,5283,211750.0,13,236.0,243.0,0
8465,1600,9225,64162.5,37,229.0,271.0,1
8466,133,7299,72225.0,24,243.0,273.0,0
8467,1600,3153,70537.5,64,243.0,285.0,0
8468,614,3671,51832.5,9,229.0,257.0,1
8469,513,3501,267030.0,0,243.0,288.0,1
8470,69,6850,457.1,1,,221.0,1
8471,69,6806,130.3,13,,235.0,1
8472,383,8814,283200.0,49,220.0,243.0,1
8473,383,7677,176343.75,61,284.0,304.0,0
8474,1119,4585,70629.7,8,227.0,265.0,1
8475,1119,4594,185220.0,68,243.0,273.0,0
8476,1039,9329,930930.0,36,250.0,269.0,0
8477,488,6575,194302.5,47,271.0,243.0,0
8478,279,5286,26812.5,13,233.0,243.0,1
8479,91,7051,1116843.75,43,243.0,348.0,0
8480,288,8928,52371.0,2,252.0,273.0,1
8481,720,1294,7644136.5,26,271.0,313.0,0
8482,287,2749,32768.75,68,,264.0,0
8483,1515,6098,73453.05,4,225.0,236.0,1
8484,1211,9129,2829435.0,22,,276.0,0
8485,1323,9220,179765.63,111,281.0,292.0,0
8486,1541,6022,296208.0,21,304.0,365.0,0
8487,1410,6941,147609.0,67,274.0,334.0,0
8488,1119,4593,154638.0,67,243.0,273.0,0
8489,568,750,137445.0,4,229.0,237.0,1
8490,342,321,70131.6,4,229.0,237.0,1
8491,394,8289,10660.0,0,243.0,234.0,1
8492,589,3599,54645.5,0,243.0,273.0,1
8493,69,2272,30415.2,74,,305.0,1
8494,69,2274,569.8,7,,239.0,1
8495,1095,5931,105153930.0,62,334.0,344.0,0
8496,1336,5387,223020.0,131,,304.0,1
8497,1336,5386,378210.0,124,,334.0,0
8498,985,3856,642563.6,131,,334.0,1
8499,256,8844,40575.0,10,,240.0,1
8500,450,3655,209400.0,6,228.0,235.0,1
8501,1357,5504,62906.25,0,243.0,229.0,1
8502,862,1828,64436.25,0,,229.0,1
8503,1600,1641,844970.0,95,243.0,334.0,0
8504,582,3678,75924.55,55,,365.0,1
8505,1405,5690,89129.0,3,,226.0,1
8506,1560,4209,16608.45,1,273.0,273.0,1
8507,687,8651,29674.8,1,273.0,273.0,1
8508,614,2587,176960.0,24,236.0,250.0,0
8509,603,1002,67443.75,1,243.0,243.0,1
8510,884,9377,69600.0,46,232.0,250.0,0
8511,316,7957,24887.5,37,243.0,274.0,1
8512,506,8321,445.2,9,243.0,227.0,1
8513,1135,6268,60158.55,71,299.0,304.0,1
8514,810,1658,5075.0,0,273.0,273.0,1
8515,562,9160,1021083.75,86,270.0,327.0,0
8516,982,3896,334764.38,0,,257.0,1
8517,1220,4980,117216.0,91,243.0,334.0,0
8518,1512,6018,6742.5,0,,227.0,1
8519,1405,5692,4345.2,1,,229.0,1
8520,713,5950,231420.0,8,273.0,236.0,1
8521,184,8650,11415.03,0,273.0,273.0,1
8522,943,3650,3243017.25,100,31.0,84.0,0
8523,990,4036,143550.0,83,243.0,320.0,0
8524,394,8290,57096.25,0,243.0,236.0,1
8525,1336,5365,118668.0,62,,365.0,0
8526,887,4462,61047.5,68,259.0,304.0,1
8527,1173,4639,67200.0,7,243.0,250.0,1
8528,1220,5024,130440.0,35,243.0,271.0,1
8529,859,8171,35490.0,5,304.0,237.0,1
8530,982,730,359310.0,35,264.0,271.0,1
8531,982,5054,175848.75,60,,334.0,1
8532,279,9246,32523.75,34,242.0,299.0,1
8533,990,4039,457692.5,109,263.0,327.0,0
8534,990,4038,68040.0,109,271.0,281.0,0
8535,990,4042,71820.0,109,271.0,288.0,0
8536,990,4041,487620.0,109,,355.0,0
8537,990,4043,442260.0,109,271.0,299.0,0
8538,409,3767,34243.0,21,,273.0,0
8539,520,2839,124700.0,110,,355.0,0
8540,990,3974,595080.0,108,365.0,81.0,0
8541,132,7293,132066.0,41,304.0,334.0,0
8542,520,2726,10005.0,10,,247.0,1
8543,902,6122,447409.38,101,267.0,291.0,0
8544,366,6121,510165.0,102,297.0,291.0,0
8545,214,8448,350900.0,0,232.0,261.0,1
8546,990,3947,250125.0,108,340.0,355.0,0
8547,506,8322,21840.01,0,243.0,264.0,1
8548,1341,4613,22752000.0,127,,25.0,1
8549,603,5066,213536.25,84,243.0,299.0,0
8550,1325,1115,78771.0,86,273.0,357.0,0
8551,232,2595,64449.0,50,292.0,348.0,1
8552,1615,391,299250.0,69,333.0,316.0,0
8553,316,7958,43997.5,29,243.0,267.0,1
8554,990,4019,58725.0,13,243.0,246.0,0
8555,1304,5262,123975.0,26,271.0,295.0,1
8556,1304,5266,730800.0,19,257.0,334.0,0
8557,531,1023,155578.0,83,264.0,334.0,0
8558,1368,5544,8932000.0,1,273.0,263.0,1
8559,1368,5536,31385250.0,14,273.0,263.0,1
8560,1368,1526,8655920.0,84,,354.0,1
8561,862,1829,74895.0,1,,243.0,1
8562,990,4044,288750.0,49,271.0,348.0,0
8563,394,8293,10805.5,35,243.0,253.0,0
8564,594,7779,48510.0,40,271.0,277.0,1
8565,332,9587,345100.0,90,265.0,304.0,0
8566,386,9636,8628.75,0,273.0,273.0,1
8567,1009,3308,1345260.0,8,,271.0,1
8568,256,8853,33825.0,110,,355.0,1
8569,133,7301,167580.0,11,243.0,304.0,1
8570,575,920,297891.0,32,236.0,271.0,0
8571,1301,7357,495309.38,0,235.0,241.0,1
8572,371,2428,46241.25,19,,264.0,0
8573,1405,5693,105840.0,1,,241.0,1
8574,1560,4204,6821.6,0,273.0,273.0,1
8575,575,923,70800.0,41,243.0,243.0,0
8576,1173,4638,33600.0,60,243.0,271.0,1
8577,490,7516,124740.0,96,253.0,319.0,0
8578,921,9293,580370.63,95,267.0,291.0,0
8579,1059,3932,435670.2,110,,365.0,1
8580,830,3980,204629.4,72,304.0,365.0,0
8581,1119,4581,219978.0,50,243.0,304.0,0
8582,1023,4058,269280.0,35,288.0,319.0,0
8583,678,8649,143325.0,36,273.0,302.0,1
8584,232,2738,3149944.88,116,304.0,120.0,0
8585,413,8616,163882.13,30,273.0,273.0,1
8586,765,4145,164651.85,52,,365.0,0
8587,971,8457,47440.0,2,,248.0,1
8588,713,358,1266720.0,0,304.0,283.0,1
8589,576,362,105315.0,0,90.0,90.0,1
8590,817,1720,676269.0,87,304.0,365.0,0
8591,1315,5296,4150125.0,120,31.0,181.0,0
8592,771,1281,446600.0,0,240.0,247.0,1
8593,1202,8625,48300.0,1,31.0,304.0,1
8594,862,1883,113437.5,58,243.0,271.0,1
8595,1320,5308,1005656.25,97,250.0,327.0,0
8596,862,1865,61875.0,0,,271.0,1
8597,1600,7514,635040.0,31,249.0,312.0,0
8598,405,373,279720.0,8,,304.0,0
8599,869,9343,7280325.0,16,257.0,334.0,0
8600,1452,5962,91124900.44,69,332.0,312.0,0
8601,1230,5060,129360.0,92,273.0,334.0,0
8602,582,9529,239185.2,35,,365.0,1
8603,285,8369,10737.6,35,271.0,276.0,0
8604,1319,5303,16170.0,92,261.0,349.0,1
8605,568,749,115958.7,46,288.0,319.0,1
8606,603,997,70091.25,0,250.0,250.0,1
8607,603,1927,73012.5,0,243.0,250.0,1
8608,986,3966,378450.0,16,,355.0,0
8609,62,6756,130631.25,0,273.0,250.0,1
8610,133,7297,68062.5,40,250.0,299.0,0
8611,663,7611,237510.0,113,324.0,323.0,0
8612,1270,5153,73012.5,0,242.0,257.0,1
8613,172,7750,37488.0,2,242.0,226.0,1
8614,172,7751,25520.0,1,271.0,253.0,1
8615,172,7753,86878.0,27,271.0,232.0,1
8616,232,2800,98366.4,112,,334.0,0
8617,450,3946,400800.0,3,246.0,250.0,1
8618,450,3704,305100.0,3,246.0,250.0,1
8619,1220,5014,82522.6,15,250.0,299.0,1
8620,133,7295,35695.0,0,257.0,250.0,1
8621,1000,9117,3759706.25,13,261.0,320.0,0
8622,862,1869,71595.0,0,,271.0,1
8623,787,1592,78540.0,3,,250.0,1
8624,713,6898,2424400.0,77,365.0,354.0,1
8625,713,3620,5030340.0,106,31.0,10.0,0
8626,859,8173,34295.4,11,304.0,275.0,1
8627,1131,4217,19605.98,3,250.0,257.0,1
8628,130,7185,103502.03,42,290.0,365.0,1
8629,133,7296,62567.5,31,,271.0,0
8630,450,3973,326700.0,17,247.0,291.0,1
8631,450,3244,4380300.0,35,247.0,304.0,1
8632,450,3976,352950.0,35,247.0,296.0,1
8633,450,3981,305100.0,30,247.0,288.0,1
8634,450,3679,569700.0,17,247.0,334.0,1
8635,450,3723,305100.0,87,247.0,344.0,1
8636,450,3695,337000.0,98,247.0,352.0,1
8637,450,3992,305100.0,104,247.0,11.0,1
8638,1459,4476,101200000.0,101,,25.0,0
8639,1424,5743,70122.0,63,332.0,313.0,0
8640,862,1880,56718.75,14,264.0,278.0,1
8641,903,4151,375168.76,7,257.0,262.0,1
8642,551,7683,1202025.0,83,257.0,271.0,1
8643,1220,7415,61221.9,9,264.0,271.0,1
8644,547,7918,23962.5,0,271.0,257.0,1
