,Opportunity_ID,Territory,Submitted_for_Approval,Bureaucratic_Code,Billing_Country,Account_Name,Opportunity_Name,Account_Owner,Opportunity_Owner,Account_Type,Quote_Type,Delivery_Terms,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount,Prod_Category_A,diferencia_en_dias,Last_Modified_DOY,Opportunity_Created_DOY,Opportunity_Created_Year,Quote_Expiry_DOY,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Target
7365,7751,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.355,0.0,0.40154,1.0,-3.950860739997964e-06,268433.25,268433.25,0.0006018711113978903,267,313,46,2018-02-15,89.0,127,2018,150.0,1
7366,7752,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.485,0.0,0.485,0.5,-1.910245071947243e-05,464125.0,928250.0,0.0006018711113978903,96,143,47,2018-02-16,,182,2018,243.0,0
7367,7753,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.435,0.0,0.435,7.0,-1.910245071947243e-05,6014165.0,12028330.0,0.0006018711113978903,158,205,47,2018-02-16,,182,2018,243.0,0
7368,7754,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.515,0.0,0.515,0.0,-1.910245071947243e-05,61355.0,184065.0,0.0006018711113978903,25,72,47,2018-02-16,59.0,51,2018,52.0,0
7369,7755,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.37,0.0,0.4185,0.0,-3.950860739997964e-06,81862.5,81862.5,0.0006018711113978903,91,138,47,2018-02-16,151.0,151,2018,180.0,1
7370,7756,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.38,0.0,0.38,0.0,-1.910245071947243e-05,41496.0,41496.0,0.0006018711113978903,119,166,47,2018-02-16,162.0,148,2018,148.0,0
7371,7757,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.46,0.0,0.46,0.0,-1.910245071947243e-05,116809.5,0.0,0.0006018711113978903,187,235,48,2018-02-17,145.0,234,2018,234.0,1
7372,7758,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.39,0.0,0.39,3.0,-1.910245071947243e-05,1171170.0,1171170.0,0.0006018711113978903,15,64,49,2018-02-18,74.0,81,2018,90.0,0
7373,7759,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,51.0,0.0,0.45851,0.0,0.0,65025.0,65025.0,0.0006018711113978903,8,58,50,2018-02-19,180.0,58,2018,58.0,1
7374,7760,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.398,0.0,0.398,0.0,-1.910245071947243e-05,161588.0,161588.0,0.0006018711113978903,8,58,50,2018-02-19,89.0,134,2018,134.0,1
7375,7761,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,59.0,0.0,0.5304300000000001,0.0,0.0,428790.0,2143950.0,0.0006018711113978903,51,101,50,2018-02-19,,54,2018,54.0,0
7376,7762,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.398,0.0,0.398,0.0,-1.910245071947243e-05,161588.0,161588.0,0.0006018711113978903,8,58,50,2018-02-19,89.0,134,2018,134.0,1
7377,7763,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,53.0,0.0,0.47649,0.0,0.0,391200.0,1956000.0,0.0006018711113978903,3,53,50,2018-02-19,53.0,54,2018,54.0,1
7378,7764,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,4400.0,0.0006018711113978903,3,53,50,2018-02-19,53.0,54,2018,54.0,1
7379,7765,0.0,0,0.0,1.0730021951967037e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.36,0.0,0.40719,3.0,-3.950860739997964e-06,1179360.0,1179360.0,0.0006018711113978903,66,116,50,2018-02-19,94.0,107,2018,180.0,0
7380,7766,0.0,0,0.0,9.241680583466435e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.35,0.0,0.39588,0.0,-3.950860739997964e-06,147000.0,294000.0,0.0006018711113978903,140,190,50,2018-02-19,131.0,197,2018,212.0,1
7381,7767,0.0,0,0.0,-1.868627532253402e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.4,0.0,0.45244,1.0,-3.950860739997964e-06,252000.0,252000.0,0.0006018711113978903,75,125,50,2018-02-19,74.0,93,2018,180.0,0
7382,7768,0.0006018711113978903,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.315,0.0,0.35629,3.0,-3.950860739997964e-06,836325.0,836325.0,0.0006018711113978903,264,314,50,2018-02-19,89.0,305,2018,334.0,0
7383,7769,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.3675,0.0,0.415675,0.0,-3.950860739997964e-06,161231.25,322462.5,0.0006018711113978903,44,94,50,2018-02-19,,91,2018,120.0,1
7384,7770,0.0,0,0.0,1.0730021951967037e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.38,0.0,0.42982,0.0,-3.950860739997964e-06,20235.0,20235.0,0.0006018711113978903,0,50,50,2018-02-19,59.0,54,2018,54.0,1
7385,7771,0.0,0,0.0,-1.840558019966335e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.355,0.0,0.40154,1.0,-3.950860739997964e-06,356065.0,356065.0,0.0006018711113978903,51,101,50,2018-02-19,88.0,281,2018,281.0,0
7386,7772,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.35,0.0,0.39588,1.0,-3.950860739997964e-06,260925.0,260925.0,0.0006018711113978903,170,220,50,2018-02-19,138.0,213,2018,243.0,0
7387,7774,0.0,0,0.0,-4.7706239092193865e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.34600000000000003,0.0,0.39136,1.0,-3.950860739997964e-06,449108.0,449108.0,0.0006018711113978903,219,269,50,2018-02-19,145.0,182,2018,236.0,1
7388,7775,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.39,0.0,0.44113,0.0,-3.950860739997964e-06,2827.5,2827.5,0.0006018711113978903,1,51,50,2018-02-19,53.0,54,2018,54.0,0
7389,7776,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.34,0.0,0.38457,3.0,-3.950860739997964e-06,1861704.0,3723408.0,0.0006018711113978903,218,269,51,2018-02-20,166.0,183,2018,212.0,0
7390,7777,0.0,0,0.0,9.241680583466435e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.355,0.0,0.40154,1.0,-3.950860739997964e-06,355177.5,355177.5,0.0006018711113978903,213,264,51,2018-02-20,194.0,213,2018,334.0,0
7391,7778,0.0,0,0.0,8.437977063441177e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.34,0.0,0.34,2.0,-1.910245071947243e-05,680034.0,680034.0,0.0006018711113978903,162,213,51,2018-02-20,,253,2018,260.0,0
7392,7779,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,65.0,0.0,0.58437,0.0,0.0,456850.0,2741100.0,0.0006018711113978903,2,53,51,2018-02-20,53.0,58,2018,58.0,1
7393,7780,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.39,0.0,0.44113,0.0,-3.950860739997964e-06,2827.5,2827.5,0.0006018711113978903,0,51,51,2018-02-20,52.0,54,2018,54.0,1
7394,7781,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.34,0.0,0.38457,1.0,-3.950860739997964e-06,254362.5,254362.5,0.0006018711113978903,20,71,51,2018-02-20,65.0,176,2018,180.0,0
7395,7782,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.3075,0.0,0.34781,2.0,-3.950860739997964e-06,642060.0,642060.0,0.0006018711113978903,98,149,51,2018-02-20,129.0,148,2018,159.0,1
7396,7783,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.35,0.0,0.39588,6.0,-3.950860739997964e-06,1928500.0,1928500.0,0.0006018711113978903,59,110,51,2018-02-20,82.0,121,2018,180.0,0
7397,7784,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.34,0.0,0.38457,1.0,-3.950860739997964e-06,222615.0,222615.0,0.0006018711113978903,10,61,51,2018-02-20,,71,2018,75.0,0
7398,7785,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.335,0.0,0.37892,0.0,-3.950860739997964e-06,67837.5,67837.5,0.0006018711113978903,0,51,51,2018-02-20,61.0,64,2018,75.0,1
7399,7786,0.0,0,0.0,1.0730021951967037e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.365,0.0,0.41285,1.0,-3.950860739997964e-06,199290.0,199290.0,0.0006018711113978903,18,69,51,2018-02-20,61.0,71,2018,89.0,0
7400,7787,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.33,0.0,0.37326,2.0,-3.950860739997964e-06,594412.5,594412.5,0.0006018711113978903,71,122,51,2018-02-20,94.0,92,2018,120.0,0
7401,7788,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.33,0.0,0.37326,5.0,-3.950860739997964e-06,1567706.25,1567706.25,0.0006018711113978903,91,142,51,2018-02-20,131.0,152,2018,180.0,0
7402,7789,0.0006018711113978903,0,0.0,-6.660099372553305e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.515,0.0,0.515,0.0,-1.910245071947243e-05,52530.0,52530.0,0.0006018711113978903,108,160,52,2018-02-21,59.0,57,2018,59.0,1
7403,7790,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.52,0.0,0.52,0.0,-1.910245071947243e-05,106040.0,212080.0,0.0006018711113978903,100,152,52,2018-02-21,120.0,57,2018,59.0,1
7404,7791,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.515,0.0,0.515,0.5,-1.910245071947243e-05,628618.0,0.0,0.0006018711113978903,48,100,52,2018-02-21,120.0,204,2018,204.0,0
7405,7792,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.535,0.0,0.535,1.5,-1.910245071947243e-05,1519557.75,0.0,0.0006018711113978903,31,83,52,2018-02-21,78.0,135,2018,135.0,0
7406,7793,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.44,0.0,0.44,0.0,-1.910245071947243e-05,206180.0,0.0,0.0006018711113978903,121,173,52,2018-02-21,195.0,225,2018,225.0,1
7407,7794,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.4775,0.0,0.4775,13.333333333333336,-1.910245071947243e-05,19080522.5,57241567.5,0.0006018711113978903,147,199,52,2018-02-21,151.0,274,2018,88.0,0
7408,7795,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.36,0.0,0.40719,1.0,-3.950860739997964e-06,350460.0,350460.0,0.0006018711113978903,217,269,52,2018-02-21,135.0,155,2018,159.0,0
7409,7796,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.38,0.0,0.38,0.0,-1.910245071947243e-05,86526.0,86526.0,0.0006018711113978903,100,152,52,2018-02-21,166.0,197,2018,212.0,0
7410,7797,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.33,0.0,0.33,1.0,-1.910245071947243e-05,167359.5,167359.5,0.0006018711113978903,174,226,52,2018-02-21,229.0,260,2018,272.0,0
7411,7798,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.38,0.0,0.42982,3.0,-3.950860739997964e-06,1140570.0,1140570.0,0.0006018711113978903,0,52,52,2018-02-21,61.0,53,2018,151.0,0
7412,7799,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.32,0.0,0.36195,2.0,-3.950860739997964e-06,705280.0,705280.0,0.0006018711113978903,117,169,52,2018-02-21,122.0,197,2018,214.0,0
7413,7800,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.2866666666666667,0.0,0.3242433333333333,6.333333333333332,-3.950860739997964e-06,5629340.0,16888020.0,0.0006018711113978903,231,283,52,2018-02-21,194.0,274,2018,302.0,0
7414,7801,0.0,0,0.0,-1.8366167822362144e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.3,0.0,0.33933,4.0,-3.950860739997964e-06,1080450.0,1080450.0,0.0006018711113978903,237,290,53,2018-02-22,271.0,259,2018,263.0,0
7415,7802,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.515,0.0,0.515,0.0,-1.910245071947243e-05,23062.5,46125.0,0.0006018711113978903,107,160,53,2018-02-22,,60,2018,60.0,1
7416,7803,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.455,0.0,0.455,0.0,-1.910245071947243e-05,73362.5,146725.0,0.0006018711113978903,160,213,53,2018-02-22,59.0,129,2018,129.0,0
7417,7804,0.0006018711113978903,0,0.0,-1.9060000828984712e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.39,0.0,0.39,1.0,-1.910245071947243e-05,197925.0,197925.0,0.0006018711113978903,235,288,53,2018-02-22,121.0,152,2018,212.0,0
7418,7805,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.39,0.0,0.39,0.0,-1.910245071947243e-05,91377.0,91377.0,0.0006018711113978903,67,120,53,2018-02-22,86.0,60,2018,120.0,0
7419,7806,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.515,0.0,0.515,0.0,-1.910245071947243e-05,21321.0,21321.0,0.0006018711113978903,1,54,53,2018-02-22,59.0,68,2018,68.0,1
7420,7807,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.375,0.0,0.375,1.0,-1.910245071947243e-05,215662.5,215662.5,0.0006018711113978903,67,120,53,2018-02-22,120.0,135,2018,144.0,1
7421,7808,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.27,0.0,0.27,5.0,-1.910245071947243e-05,2701998.0,5403996.0,0.0006018711113978903,274,327,53,2018-02-22,31.0,1,2019,90.0,0
7422,7809,0.0,0,0.0,-1.868627532253402e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.345,0.0,0.39023,0.0,-3.950860739997964e-06,45712.5,45712.5,0.0006018711113978903,69,122,53,2018-02-22,103.0,107,2018,107.0,0
7423,7810,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.34,0.0,0.38457,3.0,-3.950860739997964e-06,1701700.0,3403400.0,0.0006018711113978903,53,106,53,2018-02-22,66.0,183,2018,362.0,0
7424,7811,0.0,0,0.0,-1.1131886739251592e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.405,0.0,0.405,3.0,-1.910245071947243e-05,1029105.0,1029105.0,0.0006018711113978903,57,110,53,2018-02-22,110.0,113,2018,151.0,0
7425,7812,0.0,0,0.0,-1.840558019966335e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.34,0.0,0.38457,0.5,-3.950860739997964e-06,376337.5,752675.0,0.0006018711113978903,84,137,53,2018-02-22,134.0,232,2018,334.0,0
7426,7813,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.515,0.0,0.515,0.0,-1.910245071947243e-05,9453.0,0.0,0.0006018711113978903,47,100,53,2018-02-22,,99,2018,99.0,0
7427,7814,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.5,0.0,0.5,0.0,-1.910245071947243e-05,13275.0,0.0,0.0006018711113978903,97,150,53,2018-02-22,151.0,163,2018,171.0,1
7428,7816,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.52,0.0,0.52,0.5,-1.910245071947243e-05,362610.0,725220.0,0.0006018711113978903,35,89,54,2018-02-23,,113,2018,138.0,0
7429,7817,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.4,0.0,0.4,1.0,-1.910245071947243e-05,310800.0,310800.0,0.0006018711113978903,234,288,54,2018-02-23,227.0,1,2019,1.0,0
7430,7818,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.435,0.0,0.435,0.0,-1.910245071947243e-05,100485.0,100485.0,0.0006018711113978903,9,63,54,2018-02-23,74.0,100,2018,103.0,1
7431,7819,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.48,0.0,0.48,0.5,-1.910245071947243e-05,668648.0,1337296.0,0.0006018711113978903,144,198,54,2018-02-23,90.0,183,2018,186.0,0
7432,7820,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.48,0.0,0.48,0.5,-1.910245071947243e-05,557768.0,1115536.0,0.0006018711113978903,144,198,54,2018-02-23,90.0,206,2018,208.0,1
7433,7821,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.515,0.0,0.515,1.0,-1.910245071947243e-05,519120.0,0.0,0.0006018711113978903,11,66,55,2018-02-24,,134,2018,134.0,1
