ID,"Pricing, Delivery_Terms_Quote_Appr",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Opportunity_ID,ASP,ASP_(converted),TRF,Total_Amount,Total_Taxable_Amount,diferencia_en_dias,Last_Modified_DOY,Last_Modified_Year,Opportunity_Created_DOY,Opportunity_Created_Year,Quote_Expiry_DOY,Quote_Expiry_Year,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Planned_Delivery_End_Year,Region_count,Territory_count,"Pricing, Delivery_Terms_Approved_count",Bureaucratic_Code_count,Account_Created_Date_count,Billing_Country_count,Account_Name_count,Account_Owner_count,Opportunity_Owner_count,Account_Type_count,Opportunity_Type_count,Quote_Type_count,Delivery_Terms_count,Currency_count,Last_Modified_By_count,Product_Family_count,Product_Name_count,ASP_Currency_count,ASP_(converted)_Currency_count,Month_count,Delivery_Quarter_count,Delivery_Year_count,Total_Amount_Currency_count,Total_Taxable_Amount_Currency_count,Prod_Category_A_count,Delivery_Quarter_of_Year_count,Region_Territory_Country_count,Product_Family_Name_count,ASP_Higher_Mean_count,TRF_Higher_Mean_count,Same_Owner_count,Last_Modified_By_Account_Owner_count,Last_Modified_By_Opportunity_Owner_count
9757,1,1,0,0,7387,0.4329400636104408,0.4329400636104408,0,19250.0,0,118,130,2018,12,0.0,19.0,2018.0,169,2018,173.0,2018.0,3933,254,1,242,49,3790,49,357,256,8786,6774,16713,633,15988,429,341,341,7321,16883,542,4423,2018,7321,7305,16883,1582,252,341,1,0,0,0,0
9762,1,1,0,0,7387,0.48,0.48,3,1315440.0,3,118,130,2018,12,0.0,19.0,2018.0,169,2018,173.0,2018.0,3933,254,1,242,49,3790,49,357,256,8786,6774,16713,633,15988,429,257,67,7321,16883,542,4423,2018,7321,7305,16883,1582,252,67,1,1,0,0,0
9642,1,1,1,0,7388,0.18,0.18,0,21384.0,0,237,249,2018,12,0.0,31.0,2018.0,15,2018,31.0,2018.0,3251,218,1,12544,215,222,215,631,322,5866,6774,16713,779,15988,395,16,16,7321,16883,466,4295,2018,7321,7305,16883,1431,217,16,0,0,1,0,0
9648,1,1,1,0,7388,0.17,0.17,0,2252.5,0,237,249,2018,12,0.0,31.0,2018.0,15,2018,31.0,2018.0,3251,218,1,12544,215,222,215,631,322,5866,6774,16713,779,15988,395,12,12,7321,16883,466,4295,2018,7321,7305,16883,1431,217,12,0,0,1,0,0
20244,0,0,0,0,7389,0.495,0.495,0,174190.5,0,26,39,2018,13,0.0,0.0,0.0,29,2018,29.0,2018.0,3933,4981,0,12544,27,3790,14,322,329,8786,6774,16713,7682,15988,8514,474,212,7321,16883,466,4295,2018,7321,7305,16883,1431,549,212,1,0,0,0,0
20240,0,0,0,0,7389,0.4329400636104408,0.4329400636104408,0,1690.0,0,26,39,2018,13,0.0,0.0,0.0,29,2018,29.0,2018.0,3933,4981,0,12544,27,3790,14,322,329,8786,6774,16713,7682,15988,8514,341,341,7321,16883,466,4295,2018,7321,7305,16883,1431,549,341,1,0,0,0,0
12239,0,0,0,0,7390,0.4329400636104408,0.4329400636104408,0,750.0,0,26,39,2018,13,0.0,0.0,0.0,19,2018,19.0,2018.0,3933,4981,0,12544,10,3790,9,381,329,8786,6774,16713,7682,15988,8514,341,341,7321,16883,466,4295,2018,7321,7305,16883,1431,549,341,1,0,1,0,0
12245,0,0,0,0,7390,0.5,0.5,0,10500.0,0,26,39,2018,13,0.0,0.0,0.0,19,2018,19.0,2018.0,3933,4981,0,12544,10,3790,9,381,329,8786,6774,16713,7682,15988,8514,629,335,7321,16883,466,4295,2018,7321,7305,16883,1431,549,335,1,0,1,0,0
11062,0,0,0,0,7391,0.4329400636104408,0.4329400636104408,0,0.01,0,62,75,2018,13,0.0,24.0,2018.0,155,2018,155.0,2018.0,3933,1560,0,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,224,341,341,7321,16883,542,4423,2018,7321,7305,16883,1582,1538,341,1,0,0,0,1
11068,0,0,0,0,7391,0.515,0.515,0,47972.25,0,62,75,2018,13,0.0,24.0,2018.0,155,2018,155.0,2018.0,3933,1560,0,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,224,474,212,7321,16883,542,4423,2018,7321,7305,16883,1582,1538,212,1,0,0,0,1
11057,1,1,0,0,7392,0.455,0.455,0,226044.0,0,192,205,2018,13,0.0,24.0,2018.0,274,2018,334.0,2018.0,3933,4981,0,3782,72,3790,54,357,508,8786,6774,16713,7682,15988,224,474,212,7321,16883,666,4134,2018,7321,7305,16883,1435,549,212,1,0,0,0,1
11117,1,1,0,0,7392,0.4329400636104408,0.4329400636104408,0,1500.0,0,192,205,2018,13,0.0,24.0,2018.0,121,2018,121.0,2018.0,3933,4981,0,3782,72,3790,54,357,508,8786,6774,16713,7682,15988,224,341,341,7321,16883,461,4423,2018,7321,7305,16883,1582,549,341,1,0,0,0,1
11095,1,1,1,0,7393,0.4329400636104408,0.4329400636104408,0,775.0,0,142,155,2018,13,0.0,24.0,2018.0,305,2018,305.0,2018.0,3933,1560,1,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,224,341,341,7321,16883,459,4134,2018,7321,7305,16883,1435,1538,341,1,0,0,0,1
11101,1,1,1,0,7393,0.495,0.495,0,66602.25,0,142,155,2018,13,0.0,24.0,2018.0,305,2018,305.0,2018.0,3933,1560,1,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,224,474,212,7321,16883,459,4134,2018,7321,7305,16883,1435,1538,212,1,0,0,0,1
11106,1,1,0,0,7394,0.4329400636104408,0.4329400636104408,0,1250.0,0,185,198,2018,13,0.0,24.0,2018.0,121,2018,121.0,2018.0,3933,1560,0,3782,72,3790,54,357,508,8786,6774,16713,7682,15988,429,341,341,7321,16883,461,4423,2018,7321,7305,16883,1582,1538,341,1,0,0,0,0
11112,1,1,0,0,7394,0.455,0.455,0,145986.75,0,185,198,2018,13,0.0,24.0,2018.0,183,2018,212.0,2018.0,3933,1560,0,3782,72,3790,54,357,508,8786,6774,16713,7682,15988,429,474,212,7321,16883,536,4031,2018,7321,7305,16883,1382,1538,212,1,0,0,0,0
11123,1,1,1,0,7395,0.4329400636104408,0.4329400636104408,0,10000.0,0,142,155,2018,13,0.0,24.0,2018.0,243,2018,243.0,2018.0,3933,1560,1,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,224,341,341,7321,16883,440,4031,2018,7321,7305,16883,1382,1538,341,1,0,0,0,1
11128,1,1,1,0,7395,0.495,0.495,3,1495989.0,3,142,155,2018,13,0.0,24.0,2018.0,243,2018,243.0,2018.0,3933,1560,1,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,224,474,75,7321,16883,440,4031,2018,7321,7305,16883,1382,1538,75,1,1,0,0,1
12401,1,0,0,0,7396,0.425,0.425,0,99577.5,0,164,177,2018,13,0.0,182.0,2018.0,171,2018,179.0,2018.0,3933,74,1,12544,10,120,1,357,128,8786,6774,16713,2910,15988,44,132,96,7321,16883,542,4423,2018,7321,7305,16883,1582,74,96,0,0,1,1,1
11156,0,0,0,0,7397,0.495,0.495,1,327888.0,1,140,155,2018,15,0.0,24.0,2018.0,166,2018,166.0,2018.0,3933,1560,0,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,224,474,120,7321,16883,542,4423,2018,7321,7305,16883,1582,1538,120,1,0,0,0,1
11161,0,0,0,0,7397,0.4329400636104408,0.4329400636104408,0,2325.0,0,140,155,2018,15,0.0,24.0,2018.0,166,2018,166.0,2018.0,3933,1560,0,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,224,341,341,7321,16883,542,4423,2018,7321,7305,16883,1582,1538,341,1,0,0,0,1
11134,0,0,0,0,7398,0.4329400636104408,0.4329400636104408,0,2325.0,0,140,155,2018,15,0.0,0.0,0.0,102,2018,102.0,2018.0,3933,1560,0,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,224,341,341,7321,16883,579,4423,2018,7321,7305,16883,1582,1538,341,1,0,0,0,1
11139,0,0,0,0,7398,0.495,0.495,1,399613.5,1,140,155,2018,15,0.0,0.0,0.0,102,2018,102.0,2018.0,3933,1560,0,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,224,474,120,7321,16883,579,4423,2018,7321,7305,16883,1582,1538,120,1,0,0,0,1
11145,1,1,0,0,7399,0.4329400636104408,0.4329400636104408,0,6975.0,0,224,239,2018,15,0.0,24.0,2018.0,243,2018,243.0,2018.0,3933,1560,0,3782,72,3790,54,357,508,8786,6774,16713,7682,15988,224,341,341,7321,16883,440,4031,2018,7321,7305,16883,1382,1538,341,1,0,0,0,1
11150,1,1,0,0,7399,0.455,0.455,2,945945.0,2,224,239,2018,15,0.0,24.0,2018.0,274,2018,334.0,2018.0,3933,1560,0,3782,72,3790,54,357,508,8786,6774,16713,7682,15988,224,629,51,7321,16883,666,4134,2018,7321,7305,16883,1435,1538,51,1,0,0,0,1
11073,0,0,0,0,7400,0.4329400636104408,0.4329400636104408,0,775.0,0,24,39,2018,15,0.0,24.0,2018.0,74,2018,74.0,2018.0,3933,1560,0,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,8514,341,341,7321,16883,467,4295,2018,7321,7305,16883,1431,1538,341,1,0,0,0,0
11079,0,0,0,0,7400,0.495,0.495,0,51232.5,0,24,39,2018,15,0.0,24.0,2018.0,74,2018,74.0,2018.0,3933,1560,0,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,8514,474,212,7321,16883,467,4295,2018,7321,7305,16883,1431,1538,212,1,0,0,0,0
11084,0,0,0,0,7401,0.4329400636104408,0.4329400636104408,0,250.0,0,190,205,2018,15,0.0,24.0,2018.0,204,2018,207.0,2018.0,3933,1560,0,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,429,341,341,7321,16883,536,4031,2018,7321,7305,16883,1382,1538,341,1,0,0,0,0
11090,0,0,0,0,7401,0.485,0.485,0,25462.5,0,190,205,2018,15,0.0,24.0,2018.0,204,2018,204.0,2018.0,3933,1560,0,12544,72,3790,54,357,508,8786,6774,16713,7682,15988,429,629,335,7321,16883,536,4031,2018,7321,7305,16883,1382,1538,335,1,0,0,0,0
16050,0,0,0,0,7402,0.39,0.39,1,390643.5,1,234,249,2018,15,0.0,31.0,2018.0,60,2018,74.0,2018.0,3251,173,0,12544,33,432,29,166,322,8786,6774,16713,2910,15988,395,95,12,7321,16883,467,4295,2018,7321,7305,16883,1431,4,12,0,0,0,0,0
10688,0,0,0,0,7403,0.42,0.42,0,42630.0,0,24,39,2018,15,0.0,59.0,2018.0,32,2018,59.0,2018.0,3251,807,0,12544,34,105,9,200,285,8786,6774,16713,2910,15988,8514,760,577,7321,16883,498,4295,2018,7321,7305,16883,1431,104,577,0,0,1,0,0
19337,0,0,0,0,7405,0.365,0.41285,0,25093.75,0,30,45,2018,15,0.0,19.0,2018.0,22,2018,31.0,2018.0,4660,285,0,12544,2640,563,144,1093,982,5866,5760,16713,4630,15988,438,499,340,4501,16883,466,4295,2018,4501,4516,16883,1431,90,340,0,0,1,1,1
19340,0,0,0,0,7405,0.36,0.40719,0,48600.0,0,30,45,2018,15,0.0,19.0,2018.0,22,2018,31.0,2018.0,4660,285,0,12544,2640,563,144,1093,982,5866,5760,16713,4630,15988,438,619,383,4501,16883,466,4295,2018,4501,4516,16883,1431,90,383,0,0,1,1,1
12406,0,0,0,0,7406,0.42,0.42,1,423360.0,1,24,39,2018,15,0.0,46.0,2018.0,91,2018,120.0,2018.0,3251,807,0,12544,2,671,1,201,134,1928,6774,16713,4630,15988,8514,629,127,7321,16883,579,4423,2018,7321,7305,16883,1582,668,127,0,0,1,0,0
12412,0,0,0,0,7408,0.4,0.4,0,184800.0,0,24,39,2018,15,0.0,46.0,2018.0,60,2018,68.0,2018.0,3251,807,0,12544,2,671,1,201,134,8786,6774,16713,4630,15988,74,629,335,7321,16883,467,4295,2018,7321,7305,16883,1431,668,335,0,0,1,1,1
17959,0,0,0,0,7409,0.51,0.51,0,10251.0,0,38,54,2018,16,0.0,31.0,2018.0,19,2018,19.0,2018.0,3933,1560,0,12544,2640,3790,36,569,508,5866,69,16713,7682,15988,224,27,11,7321,16883,466,4295,2018,7321,7305,16883,1431,1538,11,1,0,1,1,1
6573,1,1,1,0,7410,0.35,0.39588,0,156406.25,0,150,166,2018,16,0.0,0.0,0.0,183,2018,212.0,2018.0,4660,449,1,12544,72,1977,63,1327,1253,5866,6774,16713,4630,15988,577,499,340,4501,16883,536,4031,2018,4501,4516,16883,1382,49,340,0,0,1,1,1
6058,1,0,0,0,7411,0.36,0.40719,2,693000.0,2,31,47,2018,16,0.0,0.0,0.0,91,2018,120.0,2018.0,4660,1682,1,12544,72,1977,63,1327,1253,5866,6774,16713,2910,15988,577,629,51,4501,16883,579,4423,2018,4501,4516,16883,1582,1660,51,0,0,1,1,1
5673,0,0,0,0,7412,0.4329400636104408,0.4329400636104408,0,351.0,0,144,160,2018,16,0.0,0.0,0.0,18,2018,18.0,2018.0,3933,489,0,12544,27,3790,23,322,250,8786,5760,16713,7682,15988,259,341,341,7321,16883,466,4295,2018,7321,7305,16883,1431,472,341,1,0,1,0,0
5679,0,0,0,0,7412,0.495,0.495,0,7177.5,0,144,160,2018,16,0.0,0.0,0.0,18,2018,18.0,2018.0,3933,489,0,12544,27,3790,23,322,250,8786,5760,16713,7682,15988,259,1249,836,7321,16883,466,4295,2018,7321,7305,16883,1431,472,836,1,0,1,0,0
24101,1,0,0,0,7413,0.4329400636104408,0.4329400636104408,0,18000.0,0,23,39,2018,16,0.0,17.0,2018.0,22,2018,22.0,2018.0,4869,4981,1,12544,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,8514,350,350,4500,16883,466,4295,2018,4500,4505,16883,1431,4186,350,1,0,1,0,0
24102,1,0,0,0,7413,0.4329400636104408,0.4329400636104408,0,4400.0,0,23,39,2018,16,0.0,17.0,2018.0,22,2018,22.0,2018.0,4869,4981,1,12544,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,8514,474,474,4500,16883,466,4295,2018,4500,4505,16883,1431,4186,474,1,0,1,0,0
24103,1,0,0,0,7413,0.4329400636104408,0.4329400636104408,0,6200.0,0,23,39,2018,16,0.0,17.0,2018.0,22,2018,22.0,2018.0,4869,4981,1,12544,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,8514,524,524,4500,16883,466,4295,2018,4500,4505,16883,1431,4186,524,1,0,1,0,0
24104,1,0,0,0,7413,0.4329400636104408,0.4329400636104408,0,140000.0,0,23,39,2018,16,0.0,17.0,2018.0,22,2018,22.0,2018.0,4869,4981,1,12544,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,8514,167,167,4500,16883,466,4295,2018,4500,4505,16883,1431,4186,167,1,0,1,0,0
24105,1,0,0,0,7413,53.0,0.47649,0,261290.0,0,23,39,2018,16,0.0,17.0,2018.0,22,2018,22.0,2018.0,4869,4981,1,12544,3009,4856,2122,3722,3773,8786,5760,16713,7682,15988,8514,760,577,4500,16883,466,4295,2018,4500,4505,16883,1431,4186,577,1,0,1,0,0
21937,1,1,1,0,7414,0.535,0.37857,0,123585.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,6774,16713,2910,15988,581,629,335,556,16883,579,4423,2018,556,553,16883,1582,1165,335,0,0,1,1,1
21940,1,1,1,0,7414,0.535,0.37857,0,123585.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,6774,16713,2910,15988,581,629,335,556,16883,579,4423,2018,556,553,16883,1582,1165,335,0,0,1,1,1
21945,1,1,1,0,7414,0.535,0.37857,0,123585.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,6774,16713,2910,15988,581,629,335,556,16883,579,4423,2018,556,553,16883,1582,1165,335,0,0,1,1,1
21948,1,1,1,0,7414,0.535,0.37857,0,123585.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,6774,16713,2910,15988,581,629,335,556,16883,579,4423,2018,556,553,16883,1582,1165,335,0,0,1,1,1
21951,1,1,1,0,7414,0.535,0.37857,0,123585.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,6774,16713,2910,15988,581,629,335,556,16883,579,4423,2018,556,553,16883,1582,1165,335,0,0,1,1,1
21955,1,1,1,0,7415,0.5,0.35381,0,96250.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,5760,16713,2910,15988,581,499,340,556,16883,579,4423,2018,556,553,16883,1582,1165,340,0,0,1,1,1
21958,1,1,1,0,7415,0.5,0.35381,0,96250.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,5760,16713,2910,15988,581,499,340,556,16883,579,4423,2018,556,553,16883,1582,1165,340,0,0,1,1,1
21961,1,1,1,0,7415,0.5,0.35381,0,96250.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,5760,16713,2910,15988,581,499,340,556,16883,579,4423,2018,556,553,16883,1582,1165,340,0,0,1,1,1
21964,1,1,1,0,7415,0.5,0.35381,0,96250.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,5760,16713,2910,15988,581,499,340,556,16883,579,4423,2018,556,553,16883,1582,1165,340,0,0,1,1,1
22024,1,1,1,0,7415,0.5,0.35381,0,96250.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,5760,16713,2910,15988,581,499,340,556,16883,579,4423,2018,556,553,16883,1582,1165,340,0,0,1,1,1
22027,1,1,1,0,7415,0.5,0.35381,0,96250.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,5760,16713,2910,15988,581,499,340,556,16883,579,4423,2018,556,553,16883,1582,1165,340,0,0,1,1,1
22030,1,1,1,0,7415,0.5,0.35381,0,96250.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,5760,16713,2910,15988,581,499,340,556,16883,579,4423,2018,556,553,16883,1582,1165,340,0,0,1,1,1
22034,1,1,1,0,7415,0.5,0.35381,0,96250.0,0,59,75,2018,16,0.0,0.0,0.0,92,2018,180.0,2018.0,3251,1202,1,12544,397,1165,397,1235,832,5866,5760,16713,2910,15988,581,499,340,556,16883,579,4423,2018,556,553,16883,1582,1165,340,0,0,1,1,1
18256,1,1,0,0,7416,0.5,0.35381,0,75075.0,0,112,128,2018,16,0.0,0.0,0.0,183,2018,271.0,2018.0,3251,1202,0,3782,290,1165,317,1235,832,5866,5760,16713,2910,420,581,95,45,556,16883,536,4031,2018,556,553,16883,1382,1165,45,0,0,1,1,1
18259,1,1,0,0,7416,0.5,0.35381,0,75075.0,0,112,128,2018,16,0.0,0.0,0.0,183,2018,271.0,2018.0,3251,1202,0,3782,290,1165,317,1235,832,5866,5760,16713,2910,420,581,95,45,556,16883,536,4031,2018,556,553,16883,1382,1165,45,0,0,1,1,1
18262,1,1,0,0,7416,0.5,0.35381,0,75075.0,0,112,128,2018,16,0.0,0.0,0.0,183,2018,271.0,2018.0,3251,1202,0,3782,290,1165,317,1235,832,5866,5760,16713,2910,420,581,95,45,556,16883,536,4031,2018,556,553,16883,1382,1165,45,0,0,1,1,1
18266,1,1,0,0,7416,0.5,0.35381,0,75075.0,0,112,128,2018,16,0.0,0.0,0.0,183,2018,271.0,2018.0,3251,1202,0,3782,290,1165,317,1235,832,5866,5760,16713,2910,420,581,95,45,556,16883,536,4031,2018,556,553,16883,1382,1165,45,0,0,1,1,1
18269,1,1,0,0,7416,0.5,0.35381,0,75075.0,0,112,128,2018,16,0.0,0.0,0.0,183,2018,271.0,2018.0,3251,1202,0,3782,290,1165,317,1235,832,5866,5760,16713,2910,420,581,95,45,556,16883,536,4031,2018,556,553,16883,1382,1165,45,0,0,1,1,1
18272,1,1,0,0,7416,0.5,0.35381,0,75075.0,0,112,128,2018,16,0.0,0.0,0.0,183,2018,271.0,2018.0,3251,1202,0,3782,290,1165,317,1235,832,5866,5760,16713,2910,420,581,95,45,556,16883,536,4031,2018,556,553,16883,1382,1165,45,0,0,1,1,1
18275,1,1,0,0,7416,0.5,0.35381,0,75075.0,0,112,128,2018,16,0.0,0.0,0.0,183,2018,271.0,2018.0,3251,1202,0,3782,290,1165,317,1235,832,5866,5760,16713,2910,420,581,95,45,556,16883,536,4031,2018,556,553,16883,1382,1165,45,0,0,1,1,1
14895,0,0,0,0,7417,0.4242,0.4242,0,42313.95,0,23,39,2018,16,0.0,0.0,0.0,152,2018,180.0,2018.0,3251,38,0,12544,48,39,38,1235,832,5866,5760,16713,2910,15988,8514,297,179,7321,16883,542,4423,2018,7321,7305,16883,1582,38,179,0,0,1,0,0
14884,0,0,0,0,7418,0.4242,0.4242,0,42313.95,0,23,39,2018,16,0.0,0.0,0.0,152,2018,180.0,2018.0,3251,38,0,12544,48,39,38,1235,832,5866,5760,16713,2910,15988,8514,297,179,7321,16883,542,4423,2018,7321,7305,16883,1582,38,179,0,0,1,0,0
9391,0,0,0,0,7419,0.4,0.4,0,2900.0,0,23,39,2018,16,0.0,31.0,2018.0,25,2018,41.0,2018.0,3251,441,0,12544,4,432,3,166,240,8786,6774,16713,779,15988,8514,760,577,7321,16883,466,4295,2018,7321,7305,16883,1431,381,577,0,0,0,0,0
18734,0,0,0,0,7420,0.39,0.44113,0,83362.5,0,23,39,2018,16,0.0,31.0,2018.0,36,2018,40.0,2018.0,4660,283,0,261,2640,295,116,333,422,5866,5760,16713,4630,15988,8514,436,287,4501,16883,498,4295,2018,4501,4516,16883,1431,270,287,1,0,0,0,0
18737,0,0,0,0,7420,0.39,0.44113,0,83362.5,0,23,39,2018,16,0.0,31.0,2018.0,22,2018,26.0,2018.0,4660,283,0,261,2640,295,116,333,422,5866,5760,16713,4630,15988,8514,436,287,4501,16883,466,4295,2018,4501,4516,16883,1431,270,287,1,0,0,0,0
14945,0,0,0,0,7422,0.38,0.38,1,215460.0,1,139,155,2018,16,0.0,171.0,2018.0,177,2018,181.0,2018.0,3251,151,0,12544,24,139,24,135,64,5866,1458,16713,2910,15988,50,619,122,7321,16883,542,4423,2018,7321,7305,16883,1582,138,122,0,0,1,1,1
12423,1,1,1,0,7424,0.335,0.37892,0,133162.5,0,23,39,2018,16,0.0,22.0,2018.0,78,2018,82.0,2018.0,4660,1682,1,12544,5,1977,2,662,685,8786,6774,16713,4630,15988,8514,13,10,4501,16883,467,4295,2018,4501,4516,16883,1431,1660,10,0,0,1,0,0
12428,1,1,1,0,7424,0.335,0.37892,0,66581.25,0,23,39,2018,16,0.0,22.0,2018.0,64,2018,68.0,2018.0,4660,1682,1,12544,5,1977,2,662,685,8786,6774,16713,4630,15988,8514,13,10,4501,16883,467,4295,2018,4501,4516,16883,1431,1660,10,0,0,1,0,0
12445,1,1,1,0,7425,0.42,0.42,1,317167.2,1,91,107,2018,16,0.0,23.0,2018.0,32,2018,60.0,2018.0,170,100,1,12544,5,10,3,152,155,8786,6774,16713,2910,15988,82,760,100,7321,16883,498,4295,2018,7321,7305,16883,1431,5,100,0,0,1,1,1
5296,1,1,1,0,7426,0.405,0.405,0,158760.0,0,91,107,2018,16,0.0,23.0,2018.0,31,2018,60.0,2018.0,170,100,1,12544,7,104,7,152,155,8786,5760,16713,2910,420,82,540,442,7321,16883,466,4295,2018,7321,7305,16883,1431,90,442,0,0,1,1,1
13662,1,1,1,0,7427,0.415,0.415,0,81340.0,0,91,107,2018,16,0.0,32.0,2018.0,31,2018,90.0,2018.0,170,2,1,12544,25,9,2,152,155,8786,50,16713,779,15988,82,421,333,7321,16883,466,4295,2018,7321,7305,16883,1431,1,333,0,0,1,1,1
16713,1,1,1,0,7428,0.32,0.36195,0,20400.0,0,22,39,2018,17,0.0,31.0,2018.0,29,2018,33.0,2018.0,4660,268,1,12544,2640,317,72,304,422,5866,1458,16713,4630,15988,8514,5,5,4501,16883,466,4295,2018,4501,4516,16883,1431,257,5,0,0,0,0,0
16734,1,1,1,0,7428,0.32,0.36195,0,36040.0,0,22,39,2018,17,0.0,31.0,2018.0,29,2018,33.0,2018.0,4660,268,1,12544,2640,317,72,304,422,5866,1458,16713,4630,15988,8514,7,7,4501,16883,466,4295,2018,4501,4516,16883,1431,257,7,0,0,0,0,0
16737,1,1,1,0,7428,0.32,0.36195,0,44011.2,0,22,39,2018,17,0.0,31.0,2018.0,29,2018,33.0,2018.0,4660,268,1,12544,2640,317,72,304,422,5866,1458,16713,4630,15988,8514,16,14,4501,16883,466,4295,2018,4501,4516,16883,1431,257,14,0,0,0,0,0
16740,1,1,1,0,7428,0.32,0.36195,0,10600.0,0,22,39,2018,17,0.0,31.0,2018.0,29,2018,33.0,2018.0,4660,268,1,12544,2640,317,72,304,422,5866,1458,16713,4630,15988,8514,10,10,4501,16883,466,4295,2018,4501,4516,16883,1431,257,10,0,0,0,0,0
16744,1,1,1,0,7428,0.32,0.36195,0,3993.6,0,22,39,2018,17,0.0,31.0,2018.0,29,2018,33.0,2018.0,4660,268,1,12544,2640,317,72,304,422,5866,1458,16713,4630,15988,8514,12,10,4501,16883,466,4295,2018,4501,4516,16883,1431,257,10,0,0,0,0,0
10034,0,0,0,0,7429,0.495,0.495,1,317047.5,1,49,66,2018,17,0.0,31.0,2018.0,54,2018,54.0,2018.0,3933,760,0,12544,3,3790,3,875,832,8786,6774,16713,7682,15988,395,629,127,7321,16883,498,4295,2018,7321,7305,16883,1431,748,127,1,0,1,1,1
27489,1,0,0,0,7430,0.495,0.495,0,28710.0,0,35,52,2018,17,0.0,0.0,0.0,82,2018,82.0,2018.0,3933,1560,0,3782,91,3790,91,569,508,1928,6774,16713,7682,15988,224,1249,836,7321,16883,467,4295,2018,7321,7305,16883,1431,1538,836,1,0,1,1,1
27490,1,0,0,0,7430,0.5,0.5,0,73750.0,0,35,52,2018,17,0.0,0.0,0.0,82,2018,82.0,2018.0,3933,1560,0,3782,91,3790,91,569,508,1928,6774,16713,7682,15988,224,385,319,7321,16883,467,4295,2018,7321,7305,16883,1431,1538,319,1,0,1,1,1
27491,1,0,0,0,7431,0.5,0.5,0,103250.0,0,35,52,2018,17,0.0,24.0,2018.0,43,2018,43.0,2018.0,3933,1560,0,3782,91,3790,91,569,508,1928,6774,16713,7682,15988,224,385,319,7321,16883,498,4295,2018,7321,7305,16883,1431,1538,319,1,0,1,1,1
27484,0,0,0,0,7432,0.495,0.495,0,71775.0,0,22,39,2018,17,0.0,24.0,2018.0,59,2018,59.0,2018.0,3933,1560,0,12544,91,3790,91,569,508,1928,6774,16713,7682,15988,8514,1249,836,7321,16883,498,4295,2018,7321,7305,16883,1431,1538,836,1,0,1,0,0
27485,0,0,0,0,7432,0.5,0.5,0,29500.0,0,22,39,2018,17,0.0,24.0,2018.0,59,2018,59.0,2018.0,3933,1560,0,12544,91,3790,91,569,508,1928,6774,16713,7682,15988,8514,385,319,7321,16883,498,4295,2018,7321,7305,16883,1431,1538,319,1,0,1,0,0
