,Opportunity_ID,Items_Count,Region,Territory,"Pricing, Delivery_Terms_Quote_Appr",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Bureaucratic_Code,Billing_Country,Account_Name,Opportunity_Name,Account_Owner,Opportunity_Owner,Account_Type,Opportunity_Type,Quote_Type,Delivery_Terms,Currency,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),Delivery_Quarter,Delivery_Year,TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount_Currency,Total_Taxable_Amount,Prod_Category_A,diferencia_en_dias,Account_Created_DOY,Account_Created_Year,Last_Modified_DOY,Last_Modified_Year,Opportunity_Created_DOY,Quote_Expiry_DOY,Quote_Expiry_Year,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Planned_Delivery_End_Year,Target
8632,9365,2,0.002038666642838507,0.0008806666382588446,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,55.0,0.004697333311269176,0.49447,-0.0054533332941597715,2018,0.0,0.0017506666930421487,352950.0,0.0,705900.0,0.0,35,355,2015,282,2018,247,247.0,2018.0,296,2018,296.0,2018.0,1
8633,9366,2,0.002038666642838507,0.0008806666382588446,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,55.0,0.004697333311269176,0.49447,-0.0054533332941597715,2018,0.0,0.0017506666930421487,305100.0,0.0,610200.0,0.0,30,355,2015,277,2018,247,247.0,2018.0,288,2018,288.0,2018.0,1
8634,9367,5,0.002038666642838507,0.0008806666382588446,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,55.0,0.004697333311269176,0.49447,-0.0054533332941597715,2018,0.0,0.0017506666930421487,569700.0,0.0,2848500.0,0.0,17,355,2015,264,2018,247,247.0,2018.0,288,2018,334.0,2018.0,1
8635,9368,2,0.002038666642838507,0.0008806666382588446,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,55.0,0.004697333311269176,0.49447,-0.0054533332941597715,2018,0.0,0.0017506666930421487,305100.0,0.0,610200.0,0.0,87,355,2015,334,2018,247,247.0,2018.0,344,2018,344.0,2018.0,1
8636,9369,2,0.002038666642838507,0.0008806666382588446,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,55.0,0.004697333311269176,0.49447,-0.0054533332941597715,2018,0.0,0.0017506666930421487,337000.0,0.0,674000.0,0.0,98,355,2015,345,2018,247,247.0,2018.0,352,2018,352.0,2018.0,1
8637,9370,2,0.002038666642838507,0.0008806666382588446,1,1,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,55.0,0.004697333311269176,0.49447,-0.0023880001068027922,2019,0.0,0.0017506666930421487,305100.0,0.0,610200.0,0.0,104,355,2015,351,2018,247,247.0,2018.0,11,2019,11.0,2019.0,1
8638,9372,1,0.002038666642838507,0.002038666642838507,1,1,1,0,-0.0032896665887286267,0.00048559999750674856,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,-0.0023666667074576254,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,46.0,0.004697333311269176,0.41356,-0.0023880001068027922,2019,2.0,0.0017506666930421487,101200000.0,0.0017506666930421487,101200000.0,0.0,101,247,2018,348,2018,247,,,21,2019,25.0,2019.0,0
8639,9373,1,-0.0010813333859550766,0.002387666576372188,0,0,0,0,-0.0032896665887286267,0.002387666576372188,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.31,0.004697333311269176,0.35064,-0.0054533332941597715,2018,0.0,0.0009283333747104432,70122.0,0.0009283333747104432,70122.0,0.0,63,247,2018,310,2018,247,332.0,2018.0,309,2018,313.0,2018.0,0
8640,9376,1,-0.0010813333859550766,0.001073999981332842,1,0,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.275,0.004697333311269176,0.31105,-0.0054533332941597715,2018,0.0,0.0009283333747104432,56718.75,0.0009283333747104432,56718.75,0.0,14,208,2013,261,2018,247,264.0,2018.0,274,2018,278.0,2018.0,1
8641,9377,4,-0.0010813333859550766,0.0008906666490414258,1,1,1,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.255,0.004697333311269176,0.28843,-0.006401333337756417,2018,0.5,0.0009283333747104432,375168.76,0.0,1500675.04,0.0,7,177,2018,254,2018,247,257.0,2018.0,254,2018,262.0,2018.0,1
8642,9378,2,-0.0010813333859550766,0.0008906666490414258,1,1,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.235,0.004697333311269176,0.26581,-0.006401333337756417,2018,2.5,0.0009283333747104432,1202025.0,0.0,2404050.0,0.0,83,76,2017,330,2018,247,257.0,2018.0,267,2018,271.0,2018.0,1
8643,9379,1,-0.0010813333859550766,0.0011993332984517717,0,0,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.31,0.004697333311269176,0.35064,-0.006401333337756417,2018,0.0,0.0009283333747104432,61221.9,0.0009283333747104432,61221.9,0.0,9,208,2013,256,2018,247,264.0,2018.0,260,2018,271.0,2018.0,1
8644,9381,1,-9.099997470912057e-05,0.002723666684238803,0,0,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.45,0.004697333311269176,0.45,-0.006401333337756417,2018,0.0,-0.0023666667074576254,23962.5,-0.0023666667074576254,23962.5,0.0,0,208,2013,248,2018,248,271.0,2018.0,257,2018,257.0,2018.0,1
8645,9383,1,-9.099997470912057e-05,0.002055333373051932,0,0,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.455,0.004697333311269176,0.455,-0.0054533332941597715,2018,0.0,-0.0023666667074576254,52552.5,-0.0023666667074576254,52552.5,0.0,50,146,2014,298,2018,248,,,274,2018,365.0,2018.0,1
8646,9384,2,-9.099997470912057e-05,0.002055333373051932,0,0,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.44,0.004697333311269176,0.44,-0.0054533332941597715,2018,0.0,-0.0023666667074576254,30285.0,0.0,60570.0,0.0,76,167,2016,324,2018,248,,,274,2018,365.0,2018.0,0
8647,9385,2,-9.099997470912057e-05,0.002723666684238803,0,0,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.455,0.004697333311269176,0.455,-0.0054533332941597715,2018,0.0,-0.0023666667074576254,60878.0,0.0,121756.0,0.0,0,187,2018,248,2018,248,271.0,2018.0,324,2018,324.0,2018.0,1
8648,9386,2,-9.099997470912057e-05,0.002723666684238803,0,0,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.455,0.004697333311269176,0.455,-0.0054533332941597715,2018,0.0,-0.0023666667074576254,9522.6,0.0,19045.2,0.0,1,187,2018,249,2018,248,,,281,2018,281.0,2018.0,1
8649,9388,1,0.002038666642838507,0.002038666642838507,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,0.0,0.004697333311269176,0.0,-0.006401333337756417,2018,0.0,0.0017506666930421487,11830.0,0.0017506666930421487,11830.0,0.0,13,266,2013,261,2018,248,334.0,2018.0,261,2018,261.0,2018.0,1
8650,9389,1,0.002038666642838507,0.002038666642838507,1,1,1,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,38.0,0.004697333311269176,0.33714,-0.006401333337756417,2018,0.0,0.0017506666930421487,3675750.0,0.0017506666930421487,3675750.0,0.0,1,184,2015,249,2018,248,273.0,2018.0,263,2018,263.0,2018.0,1
8651,9390,1,0.002038666642838507,0.002038666642838507,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,46.0,0.004697333311269176,0.41356,-0.006401333337756417,2018,0.0,0.0017506666930421487,3201600.0,0.0017506666930421487,3201600.0,0.0,0,351,2016,248,2018,248,334.0,2018.0,263,2018,263.0,2018.0,1
8652,9391,3,-0.001749333360203309,0.0002286666955478722,1,1,0,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.3,0.004697333311269176,0.3,-0.006401333337756417,2018,0.3333333333333333,-0.0023666667074576254,495322.5,0.0,1485967.5,0.0,47,51,2017,295,2018,248,278.0,2018.0,260,2018,273.0,2018.0,1
8653,9392,2,-0.001749333360203309,0.0002286666955478722,0,0,0,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.33,0.004697333311269176,0.33,-0.0054533332941597715,2018,0.5,-0.0023666667074576254,376406.25,0.0,752812.5,0.0,33,272,2016,281,2018,248,,,281,2018,365.0,2018.0,1
8654,9393,5,-0.0010813333859550766,0.0008906666490414258,1,1,1,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0009283333747104432,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.281,0.004697333311269176,0.31783799999999995,-0.0054533332941597715,2018,1.8,0.0009283333747104432,2346409.38,0.0,11732046.9,0.0,21,22,2014,269,2018,248,262.0,2018.0,281,2018,304.0,2018.0,0
8655,9394,1,0.002038666642838507,0.002038666642838507,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,55.0,0.004697333311269176,0.49447,-0.006401333337756417,2018,0.0,0.0017506666930421487,231000.0,0.0017506666930421487,231000.0,0.0,2,353,2014,250,2018,248,273.0,2018.0,255,2018,255.0,2018.0,1
8656,9395,1,0.002038666642838507,0.002038666642838507,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,55.0,0.004697333311269176,0.49447,-0.006401333337756417,2018,0.0,0.0017506666930421487,77000.0,0.0017506666930421487,77000.0,0.0,2,353,2014,250,2018,248,273.0,2018.0,255,2018,255.0,2018.0,1
8657,9396,1,-0.001749333360203309,-4.5666638883024764e-05,1,1,1,0,-0.0032896665887286267,-4.5666638883024764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.27,0.004697333311269176,0.27,-0.006401333337756417,2018,0.0,-0.0023666667074576254,1890.0,-0.0023666667074576254,1890.0,0.0,1,322,2016,249,2018,248,264.0,2018.0,264,2018,271.0,2018.0,1
8658,9397,2,-0.0010813333859550766,0.0008906666490414258,1,1,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0009283333747104432,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.295,0.004697333311269176,0.33367,-0.0054533332941597715,2018,0.5,0.0009283333747104432,188283.75,0.0,376567.5,0.0,2,22,2014,250,2018,248,262.0,2018.0,288,2018,304.0,2018.0,0
8659,9398,1,-0.0010813333859550766,0.0008906666490414258,1,1,1,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0009283333747104432,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.25,0.004697333311269176,0.28277,-0.0054533332941597715,2018,5.0,0.0009283333747104432,1251250.0,0.0009283333747104432,1251250.0,0.0,70,82,2015,318,2018,248,295.0,2018.0,288,2018,362.0,2018.0,0
8660,9399,1,-0.0010813333859550766,0.0003269999892897128,1,1,1,0,-0.0032896665887286267,0.0003269999892897128,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.3,0.004697333311269176,0.33933,-0.0023880001068027922,2019,1.0,0.0009283333747104432,168000.0,0.0009283333747104432,168000.0,0.0,29,248,2018,277,2018,248,271.0,2018.0,49,2019,88.0,2019.0,0
8661,9400,1,-0.0010813333859550766,0.0008906666490414258,1,1,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.26,0.004697333311269176,0.29408,-0.0054533332941597715,2018,1.0,0.0009283333747104432,257400.0,0.0009283333747104432,257400.0,0.0,69,208,2013,317,2018,248,302.0,2018.0,274,2018,306.0,2018.0,0
8662,9401,1,-0.0010813333859550766,0.0016140000108377233,0,0,0,0,-0.0032896665887286267,0.0016140000108377233,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.285,0.004697333311269176,0.32236,-0.006401333337756417,2018,0.0,0.0009283333747104432,58781.25,0.0009283333747104432,58781.25,0.0,0,351,2015,248,2018,248,257.0,2018.0,253,2018,271.0,2018.0,1
8663,9403,1,-9.099997470912057e-05,0.002055333373051932,1,0,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.455,0.004697333311269176,0.455,-0.006401333337756417,2018,0.0,-0.0023666667074576254,13195.0,-0.0023666667074576254,13195.0,0.0,2,356,2015,250,2018,248,,,248,2018,273.0,2018.0,1
8664,9404,2,-9.099997470912057e-05,0.002723666684238803,1,1,1,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.42,0.004697333311269176,0.42,-0.006401333337756417,2018,0.0,-0.0023666667074576254,18534.0,0.0,37068.0,0.0,0,208,2013,249,2018,249,,,250,2018,250.0,2018.0,1
8665,9405,2,-9.099997470912057e-05,0.0014331666767854283,0,0,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.46,0.004697333311269176,0.46,-0.006401333337756417,2018,0.0,-0.0023666667074576254,10898.0,0.0,0.0,0.0,0,249,2018,249,2018,249,,,255,2018,255.0,2018.0,1
8666,9406,1,-9.099997470912057e-05,0.002055333373051932,0,0,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.455,0.004697333311269176,0.455,-0.0054533332941597715,2018,0.0,-0.0023666667074576254,129504.38,-0.0023666667074576254,129504.38,0.0,0,342,2017,249,2018,249,,,274,2018,365.0,2018.0,1
8667,9410,2,-0.0010813333859550766,0.0008906666490414258,0,0,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.3125,0.004697333311269176,0.35346500000000003,-0.006401333337756417,2018,0.0,0.0009283333747104432,206812.5,0.0,413625.0,0.0,5,208,2013,254,2018,249,,,253,2018,271.0,2018.0,1
8668,9412,1,-0.0010813333859550766,0.0014473333641217322,1,1,1,0,-0.0032896665887286267,0.0014473333641217322,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.245,0.004697333311269176,0.27712,-0.0054533332941597715,2018,0.0,0.0009283333747104432,101062.5,0.0009283333747104432,101062.5,0.0,65,63,2016,314,2018,249,320.0,2018.0,305,2018,355.0,2018.0,1
8669,9413,2,-0.0010813333859550766,0.00162600000956445,0,0,0,0,-0.0032896665887286267,0.0014473333641217322,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.29500000000000004,0.004697333311269176,0.333675,-0.006401333337756417,2018,0.0,0.0009283333747104432,83205.0,0.0,166410.0,0.0,0,63,2016,249,2018,249,250.0,2018.0,256,2018,256.0,2018.0,1
8670,9414,2,-0.0010813333859550766,0.0008906666490414258,0,0,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0009283333747104432,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.3,0.004697333311269176,0.339325,-0.0054533332941597715,2018,1.0,0.0009283333747104432,633993.75,0.0,1267987.5,0.0,107,48,2014,356,2018,249,283.0,2018.0,309,2018,313.0,2018.0,0
8671,9417,1,-0.001749333360203309,0.00139399998903779,1,1,0,0,-0.0032896665887286267,0.00139399998903779,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.32,0.004697333311269176,0.32,-0.006401333337756417,2018,5.0,-0.0023666667074576254,1600080.0,-0.0023666667074576254,1600080.0,0.0,32,209,2013,282,2018,250,,,271,2018,10.0,2019.0,0
8672,9419,1,0.002038666642838507,0.002038666642838507,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,45.0,0.004697333311269176,0.40905,-0.0054533332941597715,2018,0.0,0.0017506666930421487,1501440.0,0.0017506666930421487,1501440.0,0.0,26,266,2013,276,2018,250,334.0,2018.0,289,2018,289.0,2018.0,1
8673,9422,1,-0.0010813333859550766,0.0008906666490414258,0,0,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0009283333747104432,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.4,0.004697333311269176,0.45244,-0.0054533332941597715,2018,0.0,0.0009283333747104432,124740.0,0.0009283333747104432,124740.0,0.0,81,250,2018,331,2018,250,267.0,2018.0,288,2018,291.0,2018.0,0
8674,9424,1,-0.0010813333859550766,0.0008906666490414258,0,0,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0009283333747104432,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.315,0.004697333311269176,0.35629,-0.0054533332941597715,2018,1.0,0.0009283333747104432,209081.25,0.0009283333747104432,209081.25,0.0,81,250,2018,331,2018,250,288.0,2018.0,281,2018,284.0,2018.0,0
8675,9425,1,-0.001749333360203309,0.001021333343257235,1,1,1,0,-0.0032896665887286267,0.001021333343257235,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.27,0.004697333311269176,0.27,-0.0054533332941597715,2018,3.0,-0.0023666667074576254,681615.0,-0.0023666667074576254,681615.0,0.0,77,222,2015,327,2018,250,334.0,2018.0,344,2018,350.0,2018.0,0
8676,9427,1,-9.099997470912057e-05,0.002723666684238803,1,1,1,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.505,0.004697333311269176,0.505,-0.0054533332941597715,2018,1.0,-0.0023666667074576254,505000.0,-0.0023666667074576254,505000.0,0.0,35,208,2013,286,2018,251,,,305,2018,348.0,2018.0,0
8677,9432,1,-0.001749333360203309,0.00139399998903779,1,0,0,0,-0.0032896665887286267,0.00139399998903779,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.34,0.004697333311269176,0.34,-0.006401333337756417,2018,0.0,-0.0023666667074576254,12818.0,-0.0023666667074576254,12818.0,0.0,4,183,2016,257,2018,253,267.0,2018.0,253,2018,273.0,2018.0,1
8678,9433,5,-0.001749333360203309,0.0002286666955478722,0,0,0,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,-0.0023666667074576254,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.38,0.004697333311269176,0.38,-0.0054533332941597715,2018,0.0,-0.0023666667074576254,392350.0,0.0,1961750.0,0.0,81,51,2017,334,2018,253,,,274,2018,304.0,2018.0,0
8679,9434,10,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.336,0.004697333311269176,0.336,-0.0054533332941597715,2018,0.0,-0.0023666667074576254,841856.0,0.0,8418560.0,0.0,100,51,2017,353,2018,253,1.0,2019.0,337,2018,365.0,2018.0,1
8680,9435,5,-0.001749333360203309,0.0002286666955478722,0,0,0,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,-0.0023666667074576254,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.36,0.004697333311269176,0.36,-0.0054533332941597715,2018,0.0,-0.0023666667074576254,371700.0,0.0,1858500.0,0.0,93,272,2016,346,2018,253,,,337,2018,365.0,2018.0,0
8681,9436,1,-0.0010813333859550766,0.000627999998954086,1,1,1,0,-0.0032896665887286267,0.000627999998954086,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0009283333747104432,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.265,0.004697333311269176,0.29974,-0.0054533332941597715,2018,0.0,0.0009283333747104432,66183.75,0.0009283333747104432,66183.75,0.0,84,208,2013,337,2018,253,264.0,2018.0,288,2018,299.0,2018.0,0
8682,9437,2,-0.0010813333859550766,0.0003269999892897128,1,1,0,0,-0.0032896665887286267,0.0003269999892897128,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.29,0.004697333311269176,0.32802,-0.006401333337756417,2018,0.0,0.0009283333747104432,61262.5,0.0,122525.0,0.0,22,208,2013,275,2018,253,194.0,2018.0,253,2018,257.0,2018.0,1
8683,9438,1,-0.0010813333859550766,0.0003269999892897128,1,1,1,0,-0.0032896665887286267,0.0003269999892897128,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.25,0.004697333311269176,0.28277,-0.0054533332941597715,2018,0.0,0.0009283333747104432,51562.5,0.0009283333747104432,51562.5,0.0,74,155,2016,327,2018,253,320.0,2018.0,330,2018,331.0,2018.0,1
8684,9444,1,-9.099997470912057e-05,0.0008806666382588446,1,1,1,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.43,0.004697333311269176,0.43,-0.006401333337756417,2018,0.0,-0.0023666667074576254,146544.0,-0.0023666667074576254,146544.0,0.0,21,104,2017,275,2018,254,,,267,2018,271.0,2018.0,1
8685,9445,1,-9.099997470912057e-05,0.0008806666382588446,0,0,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.45,0.004697333311269176,0.45,-0.006401333337756417,2018,0.0,-0.0023666667074576254,33547.5,-0.0023666667074576254,33547.5,0.0,21,208,2013,275,2018,254,,,254,2018,271.0,2018.0,1
8686,9446,2,-0.001749333360203309,0.001021333343257235,1,1,0,0,-0.0032896665887286267,0.001021333343257235,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.28,0.004697333311269176,0.28,-0.0054533332941597715,2018,0.0,-0.0023666667074576254,140263.2,0.0,280526.4,0.0,73,76,2017,327,2018,254,304.0,2018.0,335,2018,365.0,2018.0,0
8687,9447,1,-0.001749333360203309,0.001021333343257235,1,1,0,0,-0.0032896665887286267,0.001021333343257235,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.275,0.004697333311269176,0.275,-0.0054533332941597715,2018,0.0,-0.0023666667074576254,68879.25,-0.0023666667074576254,68879.25,0.0,70,190,2018,324,2018,254,273.0,2018.0,274,2018,288.0,2018.0,1
